BEGIN parameter_data TABLE  
 nrow=2500 ncol=8 columnlabels 
ParamName	StartValue	GroupName	BetaAssoc	SenMethod	x1	x2	x3
HK2009	102.00000	hyd_con	1	1	850	4050	1
HK2010	102.00000	hyd_con	1	1	950	4050	1
HK2011	102.00000	hyd_con	1	1	1050	4050	1
HK2012	102.00000	hyd_con	1	1	1150	4050	1
HK2013	102.00000	hyd_con	1	1	1250	4050	1
HK2014	102.00000	hyd_con	1	1	1350	4050	1
HK2015	102.00000	hyd_con	1	1	1450	4050	1
HK2016	102.00000	hyd_con	1	1	1550	4050	1
HK2017	102.00000	hyd_con	1	1	1650	4050	1
HK2018	102.00000	hyd_con	1	1	1750	4050	1
HK2019	102.00000	hyd_con	1	1	1850	4050	1
HK2020	102.00000	hyd_con	1	1	1950	4050	1
HK2021	102.00000	hyd_con	1	1	2050	4050	1
HK2022	102.00000	hyd_con	1	1	2150	4050	1
HK2023	102.00000	hyd_con	1	1	2250	4050	1
HK2024	102.00000	hyd_con	1	1	2350	4050	1
HK2025	102.00000	hyd_con	1	1	2450	4050	1
HK2026	102.00000	hyd_con	1	1	2550	4050	1
HK2027	102.00000	hyd_con	1	1	2650	4050	1
HK2028	102.00000	hyd_con	1	1	2750	4050	1
HK2029	102.00000	hyd_con	1	1	2850	4050	1
HK2030	102.00000	hyd_con	1	1	2950	4050	1
HK2031	102.00000	hyd_con	1	1	3050	4050	1
HK2032	102.00000	hyd_con	1	1	3150	4050	1
HK2033	102.00000	hyd_con	1	1	3250	4050	1
HK2034	102.00000	hyd_con	1	1	3350	4050	1
HK2035	102.00000	hyd_con	1	1	3450	4050	1
HK2036	102.00000	hyd_con	1	1	3550	4050	1
HK2037	102.00000	hyd_con	1	1	3650	4050	1
HK2038	102.00000	hyd_con	1	1	3750	4050	1
HK2039	102.00000	hyd_con	1	1	3850	4050	1
HK2040	102.00000	hyd_con	1	1	3950	4050	1
HK2041	102.00000	hyd_con	1	1	4050	4050	1
HK2042	102.00000	hyd_con	1	1	4150	4050	1
HK2043	102.00000	hyd_con	1	1	4250	4050	1
HK2044	102.00000	hyd_con	1	1	4350	4050	1
HK2045	102.00000	hyd_con	1	1	4450	4050	1
HK2046	102.00000	hyd_con	1	1	4550	4050	1
HK2047	102.00000	hyd_con	1	1	4650	4050	1
HK2048	102.00000	hyd_con	1	1	4750	4050	1
HK2049	102.00000	hyd_con	1	1	4850	4050	1
HK2050	102.00000	hyd_con	1	1	4950	4050	1
HK2051	102.00000	hyd_con	1	1	50	4150	1
HK2052	102.00000	hyd_con	1	1	150	4150	1
HK2053	102.00000	hyd_con	1	1	250	4150	1
HK2054	102.00000	hyd_con	1	1	350	4150	1
HK2055	102.00000	hyd_con	1	1	450	4150	1
HK2056	102.00000	hyd_con	1	1	550	4150	1
HK2057	102.00000	hyd_con	1	1	650	4150	1
HK2058	102.00000	hyd_con	1	1	750	4150	1
HK2059	102.00000	hyd_con	1	1	850	4150	1
HK2060	102.00000	hyd_con	1	1	950	4150	1
HK2061	102.00000	hyd_con	1	1	1050	4150	1
HK2062	102.00000	hyd_con	1	1	1150	4150	1
HK2063	102.00000	hyd_con	1	1	1250	4150	1
HK2064	102.00000	hyd_con	1	1	1350	4150	1
HK2065	102.00000	hyd_con	1	1	1450	4150	1
HK2066	102.00000	hyd_con	1	1	1550	4150	1
HK2067	102.00000	hyd_con	1	1	1650	4150	1
HK2068	102.00000	hyd_con	1	1	1750	4150	1
HK2069	102.00000	hyd_con	1	1	1850	4150	1
HK2070	102.00000	hyd_con	1	1	1950	4150	1
HK2071	102.00000	hyd_con	1	1	2050	4150	1
HK2072	102.00000	hyd_con	1	1	2150	4150	1
HK2073	102.00000	hyd_con	1	1	2250	4150	1
HK2074	102.00000	hyd_con	1	1	2350	4150	1
HK2075	102.00000	hyd_con	1	1	2450	4150	1
HK2076	102.00000	hyd_con	1	1	2550	4150	1
HK2077	102.00000	hyd_con	1	1	2650	4150	1
HK2078	102.00000	hyd_con	1	1	2750	4150	1
HK2079	102.00000	hyd_con	1	1	2850	4150	1
HK2080	102.00000	hyd_con	1	1	2950	4150	1
HK2081	102.00000	hyd_con	1	1	3050	4150	1
HK2082	102.00000	hyd_con	1	1	3150	4150	1
HK2083	102.00000	hyd_con	1	1	3250	4150	1
HK2084	102.00000	hyd_con	1	1	3350	4150	1
HK2085	102.00000	hyd_con	1	1	3450	4150	1
HK2086	102.00000	hyd_con	1	1	3550	4150	1
HK2087	102.00000	hyd_con	1	1	3650	4150	1
HK2088	102.00000	hyd_con	1	1	3750	4150	1
HK2089	102.00000	hyd_con	1	1	3850	4150	1
HK2090	102.00000	hyd_con	1	1	3950	4150	1
HK2091	102.00000	hyd_con	1	1	4050	4150	1
HK2092	102.00000	hyd_con	1	1	4150	4150	1
HK2093	102.00000	hyd_con	1	1	4250	4150	1
HK2094	102.00000	hyd_con	1	1	4350	4150	1
HK2095	102.00000	hyd_con	1	1	4450	4150	1
HK2096	102.00000	hyd_con	1	1	4550	4150	1
HK2097	102.00000	hyd_con	1	1	4650	4150	1
HK2098	102.00000	hyd_con	1	1	4750	4150	1
HK2099	102.00000	hyd_con	1	1	4850	4150	1
HK2100	102.00000	hyd_con	1	1	4950	4150	1
HK2101	102.00000	hyd_con	1	1	50	4250	1
HK2102	102.00000	hyd_con	1	1	150	4250	1
HK2103	102.00000	hyd_con	1	1	250	4250	1
HK2104	102.00000	hyd_con	1	1	350	4250	1
HK2105	102.00000	hyd_con	1	1	450	4250	1
HK2106	102.00000	hyd_con	1	1	550	4250	1
HK2107	102.00000	hyd_con	1	1	650	4250	1
HK2108	102.00000	hyd_con	1	1	750	4250	1
HK2109	102.00000	hyd_con	1	1	850	4250	1
HK2110	102.00000	hyd_con	1	1	950	4250	1
HK2111	102.00000	hyd_con	1	1	1050	4250	1
HK2112	102.00000	hyd_con	1	1	1150	4250	1
HK2113	102.00000	hyd_con	1	1	1250	4250	1
HK2114	102.00000	hyd_con	1	1	1350	4250	1
HK2115	102.00000	hyd_con	1	1	1450	4250	1
HK2116	102.00000	hyd_con	1	1	1550	4250	1
HK2117	102.00000	hyd_con	1	1	1650	4250	1
HK2118	102.00000	hyd_con	1	1	1750	4250	1
HK2119	102.00000	hyd_con	1	1	1850	4250	1
HK2120	102.00000	hyd_con	1	1	1950	4250	1
HK2121	102.00000	hyd_con	1	1	2050	4250	1
HK2122	102.00000	hyd_con	1	1	2150	4250	1
HK2123	102.00000	hyd_con	1	1	2250	4250	1
HK2124	102.00000	hyd_con	1	1	2350	4250	1
HK2125	102.00000	hyd_con	1	1	2450	4250	1
HK2126	102.00000	hyd_con	1	1	2550	4250	1
HK2127	102.00000	hyd_con	1	1	2650	4250	1
HK2128	102.00000	hyd_con	1	1	2750	4250	1
HK2129	102.00000	hyd_con	1	1	2850	4250	1
HK2130	102.00000	hyd_con	1	1	2950	4250	1
HK2131	102.00000	hyd_con	1	1	3050	4250	1
HK2132	102.00000	hyd_con	1	1	3150	4250	1
HK2133	102.00000	hyd_con	1	1	3250	4250	1
HK2134	102.00000	hyd_con	1	1	3350	4250	1
HK2135	102.00000	hyd_con	1	1	3450	4250	1
HK2136	102.00000	hyd_con	1	1	3550	4250	1
HK2137	102.00000	hyd_con	1	1	3650	4250	1
HK2138	102.00000	hyd_con	1	1	3750	4250	1
HK2139	102.00000	hyd_con	1	1	3850	4250	1
HK2140	102.00000	hyd_con	1	1	3950	4250	1
HK2141	102.00000	hyd_con	1	1	4050	4250	1
HK2142	102.00000	hyd_con	1	1	4150	4250	1
HK2143	102.00000	hyd_con	1	1	4250	4250	1
HK2144	102.00000	hyd_con	1	1	4350	4250	1
HK2145	102.00000	hyd_con	1	1	4450	4250	1
HK2146	102.00000	hyd_con	1	1	4550	4250	1
HK2147	102.00000	hyd_con	1	1	4650	4250	1
HK2148	102.00000	hyd_con	1	1	4750	4250	1
HK2149	102.00000	hyd_con	1	1	4850	4250	1
HK2150	102.00000	hyd_con	1	1	4950	4250	1
HK2151	102.00000	hyd_con	1	1	50	4350	1
HK2152	102.00000	hyd_con	1	1	150	4350	1
HK2153	102.00000	hyd_con	1	1	250	4350	1
HK2154	102.00000	hyd_con	1	1	350	4350	1
HK2155	102.00000	hyd_con	1	1	450	4350	1
HK2156	102.00000	hyd_con	1	1	550	4350	1
HK2157	102.00000	hyd_con	1	1	650	4350	1
HK2158	102.00000	hyd_con	1	1	750	4350	1
HK2159	102.00000	hyd_con	1	1	850	4350	1
HK2160	102.00000	hyd_con	1	1	950	4350	1
HK2161	102.00000	hyd_con	1	1	1050	4350	1
HK2162	102.00000	hyd_con	1	1	1150	4350	1
HK2163	102.00000	hyd_con	1	1	1250	4350	1
HK2164	102.00000	hyd_con	1	1	1350	4350	1
HK2165	102.00000	hyd_con	1	1	1450	4350	1
HK2166	102.00000	hyd_con	1	1	1550	4350	1
HK2167	102.00000	hyd_con	1	1	1650	4350	1
HK2168	102.00000	hyd_con	1	1	1750	4350	1
HK2169	102.00000	hyd_con	1	1	1850	4350	1
HK2170	102.00000	hyd_con	1	1	1950	4350	1
HK2171	102.00000	hyd_con	1	1	2050	4350	1
HK2172	102.00000	hyd_con	1	1	2150	4350	1
HK2173	102.00000	hyd_con	1	1	2250	4350	1
HK2174	102.00000	hyd_con	1	1	2350	4350	1
HK2175	102.00000	hyd_con	1	1	2450	4350	1
HK2176	102.00000	hyd_con	1	1	2550	4350	1
HK2177	102.00000	hyd_con	1	1	2650	4350	1
HK2178	102.00000	hyd_con	1	1	2750	4350	1
HK2179	102.00000	hyd_con	1	1	2850	4350	1
HK2180	102.00000	hyd_con	1	1	2950	4350	1
HK2181	102.00000	hyd_con	1	1	3050	4350	1
HK2182	102.00000	hyd_con	1	1	3150	4350	1
HK2183	102.00000	hyd_con	1	1	3250	4350	1
HK2184	102.00000	hyd_con	1	1	3350	4350	1
HK2185	102.00000	hyd_con	1	1	3450	4350	1
HK2186	102.00000	hyd_con	1	1	3550	4350	1
HK2187	102.00000	hyd_con	1	1	3650	4350	1
HK2188	102.00000	hyd_con	1	1	3750	4350	1
HK2189	102.00000	hyd_con	1	1	3850	4350	1
HK2190	102.00000	hyd_con	1	1	3950	4350	1
HK2191	102.00000	hyd_con	1	1	4050	4350	1
HK2192	102.00000	hyd_con	1	1	4150	4350	1
HK2193	102.00000	hyd_con	1	1	4250	4350	1
HK2194	102.00000	hyd_con	1	1	4350	4350	1
HK2195	102.00000	hyd_con	1	1	4450	4350	1
HK2196	102.00000	hyd_con	1	1	4550	4350	1
HK2197	102.00000	hyd_con	1	1	4650	4350	1
HK2198	102.00000	hyd_con	1	1	4750	4350	1
HK2199	102.00000	hyd_con	1	1	4850	4350	1
HK2200	102.00000	hyd_con	1	1	4950	4350	1
HK2201	102.00000	hyd_con	1	1	50	4450	1
HK2202	102.00000	hyd_con	1	1	150	4450	1
HK2203	102.00000	hyd_con	1	1	250	4450	1
HK2204	102.00000	hyd_con	1	1	350	4450	1
HK2205	102.00000	hyd_con	1	1	450	4450	1
HK2206	102.00000	hyd_con	1	1	550	4450	1
HK2207	102.00000	hyd_con	1	1	650	4450	1
HK2208	102.00000	hyd_con	1	1	750	4450	1
HK2209	102.00000	hyd_con	1	1	850	4450	1
HK2210	102.00000	hyd_con	1	1	950	4450	1
HK2211	102.00000	hyd_con	1	1	1050	4450	1
HK2212	102.00000	hyd_con	1	1	1150	4450	1
HK2213	102.00000	hyd_con	1	1	1250	4450	1
HK2214	102.00000	hyd_con	1	1	1350	4450	1
HK2215	102.00000	hyd_con	1	1	1450	4450	1
HK2216	102.00000	hyd_con	1	1	1550	4450	1
HK2217	102.00000	hyd_con	1	1	1650	4450	1
HK2218	102.00000	hyd_con	1	1	1750	4450	1
HK2219	102.00000	hyd_con	1	1	1850	4450	1
HK2220	102.00000	hyd_con	1	1	1950	4450	1
HK2221	102.00000	hyd_con	1	1	2050	4450	1
HK2222	102.00000	hyd_con	1	1	2150	4450	1
HK2223	102.00000	hyd_con	1	1	2250	4450	1
HK2224	102.00000	hyd_con	1	1	2350	4450	1
HK2225	102.00000	hyd_con	1	1	2450	4450	1
HK2226	102.00000	hyd_con	1	1	2550	4450	1
HK2227	102.00000	hyd_con	1	1	2650	4450	1
HK2228	102.00000	hyd_con	1	1	2750	4450	1
HK2229	102.00000	hyd_con	1	1	2850	4450	1
HK2230	102.00000	hyd_con	1	1	2950	4450	1
HK2231	102.00000	hyd_con	1	1	3050	4450	1
HK2232	102.00000	hyd_con	1	1	3150	4450	1
HK2233	102.00000	hyd_con	1	1	3250	4450	1
HK2234	102.00000	hyd_con	1	1	3350	4450	1
HK2235	102.00000	hyd_con	1	1	3450	4450	1
HK2236	102.00000	hyd_con	1	1	3550	4450	1
HK2237	102.00000	hyd_con	1	1	3650	4450	1
HK2238	102.00000	hyd_con	1	1	3750	4450	1
HK2239	102.00000	hyd_con	1	1	3850	4450	1
HK2240	102.00000	hyd_con	1	1	3950	4450	1
HK2241	102.00000	hyd_con	1	1	4050	4450	1
HK2242	102.00000	hyd_con	1	1	4150	4450	1
HK2243	102.00000	hyd_con	1	1	4250	4450	1
HK2244	102.00000	hyd_con	1	1	4350	4450	1
HK2245	102.00000	hyd_con	1	1	4450	4450	1
HK2246	102.00000	hyd_con	1	1	4550	4450	1
HK2247	102.00000	hyd_con	1	1	4650	4450	1
HK2248	102.00000	hyd_con	1	1	4750	4450	1
HK2249	102.00000	hyd_con	1	1	4850	4450	1
HK2250	102.00000	hyd_con	1	1	4950	4450	1
HK2251	102.00000	hyd_con	1	1	50	4550	1
HK2252	102.00000	hyd_con	1	1	150	4550	1
HK2253	102.00000	hyd_con	1	1	250	4550	1
HK2254	102.00000	hyd_con	1	1	350	4550	1
HK2255	102.00000	hyd_con	1	1	450	4550	1
HK2256	102.00000	hyd_con	1	1	550	4550	1
HK2257	102.00000	hyd_con	1	1	650	4550	1
HK2258	102.00000	hyd_con	1	1	750	4550	1
HK2259	102.00000	hyd_con	1	1	850	4550	1
HK2260	102.00000	hyd_con	1	1	950	4550	1
HK2261	102.00000	hyd_con	1	1	1050	4550	1
HK2262	102.00000	hyd_con	1	1	1150	4550	1
HK2263	102.00000	hyd_con	1	1	1250	4550	1
HK2264	102.00000	hyd_con	1	1	1350	4550	1
HK2265	102.00000	hyd_con	1	1	1450	4550	1
HK2266	102.00000	hyd_con	1	1	1550	4550	1
HK2267	102.00000	hyd_con	1	1	1650	4550	1
HK2268	102.00000	hyd_con	1	1	1750	4550	1
HK2269	102.00000	hyd_con	1	1	1850	4550	1
HK2270	102.00000	hyd_con	1	1	1950	4550	1
HK2271	102.00000	hyd_con	1	1	2050	4550	1
HK2272	102.00000	hyd_con	1	1	2150	4550	1
HK2273	102.00000	hyd_con	1	1	2250	4550	1
HK2274	102.00000	hyd_con	1	1	2350	4550	1
HK2275	102.00000	hyd_con	1	1	2450	4550	1
HK2276	102.00000	hyd_con	1	1	2550	4550	1
HK2277	102.00000	hyd_con	1	1	2650	4550	1
HK2278	102.00000	hyd_con	1	1	2750	4550	1
HK2279	102.00000	hyd_con	1	1	2850	4550	1
HK2280	102.00000	hyd_con	1	1	2950	4550	1
HK2281	102.00000	hyd_con	1	1	3050	4550	1
HK2282	102.00000	hyd_con	1	1	3150	4550	1
HK2283	102.00000	hyd_con	1	1	3250	4550	1
HK2284	102.00000	hyd_con	1	1	3350	4550	1
HK2285	102.00000	hyd_con	1	1	3450	4550	1
HK2286	102.00000	hyd_con	1	1	3550	4550	1
HK2287	102.00000	hyd_con	1	1	3650	4550	1
HK2288	102.00000	hyd_con	1	1	3750	4550	1
HK2289	102.00000	hyd_con	1	1	3850	4550	1
HK2290	102.00000	hyd_con	1	1	3950	4550	1
HK2291	102.00000	hyd_con	1	1	4050	4550	1
HK2292	102.00000	hyd_con	1	1	4150	4550	1
HK2293	102.00000	hyd_con	1	1	4250	4550	1
HK2294	102.00000	hyd_con	1	1	4350	4550	1
HK2295	102.00000	hyd_con	1	1	4450	4550	1
HK2296	102.00000	hyd_con	1	1	4550	4550	1
HK2297	102.00000	hyd_con	1	1	4650	4550	1
HK2298	102.00000	hyd_con	1	1	4750	4550	1
HK2299	102.00000	hyd_con	1	1	4850	4550	1
HK2300	102.00000	hyd_con	1	1	4950	4550	1
HK2301	102.00000	hyd_con	1	1	50	4650	1
HK2302	102.00000	hyd_con	1	1	150	4650	1
HK2303	102.00000	hyd_con	1	1	250	4650	1
HK2304	102.00000	hyd_con	1	1	350	4650	1
HK2305	102.00000	hyd_con	1	1	450	4650	1
HK2306	102.00000	hyd_con	1	1	550	4650	1
HK2307	102.00000	hyd_con	1	1	650	4650	1
HK2308	102.00000	hyd_con	1	1	750	4650	1
HK2309	102.00000	hyd_con	1	1	850	4650	1
HK2310	102.00000	hyd_con	1	1	950	4650	1
HK2311	102.00000	hyd_con	1	1	1050	4650	1
HK2312	102.00000	hyd_con	1	1	1150	4650	1
HK2313	102.00000	hyd_con	1	1	1250	4650	1
HK2314	102.00000	hyd_con	1	1	1350	4650	1
HK2315	102.00000	hyd_con	1	1	1450	4650	1
HK2316	102.00000	hyd_con	1	1	1550	4650	1
HK2317	102.00000	hyd_con	1	1	1650	4650	1
HK2318	102.00000	hyd_con	1	1	1750	4650	1
HK2319	102.00000	hyd_con	1	1	1850	4650	1
HK2320	102.00000	hyd_con	1	1	1950	4650	1
HK2321	102.00000	hyd_con	1	1	2050	4650	1
HK2322	102.00000	hyd_con	1	1	2150	4650	1
HK2323	102.00000	hyd_con	1	1	2250	4650	1
HK2324	102.00000	hyd_con	1	1	2350	4650	1
HK2325	102.00000	hyd_con	1	1	2450	4650	1
HK2326	102.00000	hyd_con	1	1	2550	4650	1
HK2327	102.00000	hyd_con	1	1	2650	4650	1
HK2328	102.00000	hyd_con	1	1	2750	4650	1
HK2329	102.00000	hyd_con	1	1	2850	4650	1
HK2330	102.00000	hyd_con	1	1	2950	4650	1
HK2331	102.00000	hyd_con	1	1	3050	4650	1
HK2332	102.00000	hyd_con	1	1	3150	4650	1
HK2333	102.00000	hyd_con	1	1	3250	4650	1
HK2334	102.00000	hyd_con	1	1	3350	4650	1
HK2335	102.00000	hyd_con	1	1	3450	4650	1
HK2336	102.00000	hyd_con	1	1	3550	4650	1
HK2337	102.00000	hyd_con	1	1	3650	4650	1
HK2338	102.00000	hyd_con	1	1	3750	4650	1
HK2339	102.00000	hyd_con	1	1	3850	4650	1
HK2340	102.00000	hyd_con	1	1	3950	4650	1
HK2341	102.00000	hyd_con	1	1	4050	4650	1
HK2342	102.00000	hyd_con	1	1	4150	4650	1
HK2343	102.00000	hyd_con	1	1	4250	4650	1
HK2344	102.00000	hyd_con	1	1	4350	4650	1
HK2345	102.00000	hyd_con	1	1	4450	4650	1
HK2346	102.00000	hyd_con	1	1	4550	4650	1
HK2347	102.00000	hyd_con	1	1	4650	4650	1
HK2348	102.00000	hyd_con	1	1	4750	4650	1
HK2349	102.00000	hyd_con	1	1	4850	4650	1
HK2350	102.00000	hyd_con	1	1	4950	4650	1
HK2351	102.00000	hyd_con	1	1	50	4750	1
HK2352	102.00000	hyd_con	1	1	150	4750	1
HK2353	102.00000	hyd_con	1	1	250	4750	1
HK2354	102.00000	hyd_con	1	1	350	4750	1
HK2355	102.00000	hyd_con	1	1	450	4750	1
HK2356	102.00000	hyd_con	1	1	550	4750	1
HK2357	102.00000	hyd_con	1	1	650	4750	1
HK2358	102.00000	hyd_con	1	1	750	4750	1
HK2359	102.00000	hyd_con	1	1	850	4750	1
HK2360	102.00000	hyd_con	1	1	950	4750	1
HK2361	102.00000	hyd_con	1	1	1050	4750	1
HK2362	102.00000	hyd_con	1	1	1150	4750	1
HK2363	102.00000	hyd_con	1	1	1250	4750	1
HK2364	102.00000	hyd_con	1	1	1350	4750	1
HK2365	102.00000	hyd_con	1	1	1450	4750	1
HK2366	102.00000	hyd_con	1	1	1550	4750	1
HK2367	102.00000	hyd_con	1	1	1650	4750	1
HK2368	102.00000	hyd_con	1	1	1750	4750	1
HK2369	102.00000	hyd_con	1	1	1850	4750	1
HK2370	102.00000	hyd_con	1	1	1950	4750	1
HK2371	102.00000	hyd_con	1	1	2050	4750	1
HK2372	102.00000	hyd_con	1	1	2150	4750	1
HK2373	102.00000	hyd_con	1	1	2250	4750	1
HK2374	102.00000	hyd_con	1	1	2350	4750	1
HK2375	102.00000	hyd_con	1	1	2450	4750	1
HK2376	102.00000	hyd_con	1	1	2550	4750	1
HK2377	102.00000	hyd_con	1	1	2650	4750	1
HK2378	102.00000	hyd_con	1	1	2750	4750	1
HK2379	102.00000	hyd_con	1	1	2850	4750	1
HK2380	102.00000	hyd_con	1	1	2950	4750	1
HK2381	102.00000	hyd_con	1	1	3050	4750	1
HK2382	102.00000	hyd_con	1	1	3150	4750	1
HK2383	102.00000	hyd_con	1	1	3250	4750	1
HK2384	102.00000	hyd_con	1	1	3350	4750	1
HK2385	102.00000	hyd_con	1	1	3450	4750	1
HK2386	102.00000	hyd_con	1	1	3550	4750	1
HK2387	102.00000	hyd_con	1	1	3650	4750	1
HK2388	102.00000	hyd_con	1	1	3750	4750	1
HK2389	102.00000	hyd_con	1	1	3850	4750	1
HK2390	102.00000	hyd_con	1	1	3950	4750	1
HK2391	102.00000	hyd_con	1	1	4050	4750	1
HK2392	102.00000	hyd_con	1	1	4150	4750	1
HK2393	102.00000	hyd_con	1	1	4250	4750	1
HK2394	102.00000	hyd_con	1	1	4350	4750	1
HK2395	102.00000	hyd_con	1	1	4450	4750	1
HK2396	102.00000	hyd_con	1	1	4550	4750	1
HK2397	102.00000	hyd_con	1	1	4650	4750	1
HK2398	102.00000	hyd_con	1	1	4750	4750	1
HK2399	102.00000	hyd_con	1	1	4850	4750	1
HK2400	102.00000	hyd_con	1	1	4950	4750	1
HK2401	102.00000	hyd_con	1	1	50	4850	1
HK2402	102.00000	hyd_con	1	1	150	4850	1
HK2403	102.00000	hyd_con	1	1	250	4850	1
HK2404	102.00000	hyd_con	1	1	350	4850	1
HK2405	102.00000	hyd_con	1	1	450	4850	1
HK2406	102.00000	hyd_con	1	1	550	4850	1
HK2407	102.00000	hyd_con	1	1	650	4850	1
HK2408	102.00000	hyd_con	1	1	750	4850	1
HK2409	102.00000	hyd_con	1	1	850	4850	1
HK2410	102.00000	hyd_con	1	1	950	4850	1
HK2411	102.00000	hyd_con	1	1	1050	4850	1
HK2412	102.00000	hyd_con	1	1	1150	4850	1
HK2413	102.00000	hyd_con	1	1	1250	4850	1
HK2414	102.00000	hyd_con	1	1	1350	4850	1
HK2415	102.00000	hyd_con	1	1	1450	4850	1
HK2416	102.00000	hyd_con	1	1	1550	4850	1
HK2417	102.00000	hyd_con	1	1	1650	4850	1
HK2418	102.00000	hyd_con	1	1	1750	4850	1
HK2419	102.00000	hyd_con	1	1	1850	4850	1
HK2420	102.00000	hyd_con	1	1	1950	4850	1
HK2421	102.00000	hyd_con	1	1	2050	4850	1
HK2422	102.00000	hyd_con	1	1	2150	4850	1
HK2423	102.00000	hyd_con	1	1	2250	4850	1
HK2424	102.00000	hyd_con	1	1	2350	4850	1
HK2425	102.00000	hyd_con	1	1	2450	4850	1
HK2426	102.00000	hyd_con	1	1	2550	4850	1
HK2427	102.00000	hyd_con	1	1	2650	4850	1
HK2428	102.00000	hyd_con	1	1	2750	4850	1
HK2429	102.00000	hyd_con	1	1	2850	4850	1
HK2430	102.00000	hyd_con	1	1	2950	4850	1
HK2431	102.00000	hyd_con	1	1	3050	4850	1
HK2432	102.00000	hyd_con	1	1	3150	4850	1
HK2433	102.00000	hyd_con	1	1	3250	4850	1
HK2434	102.00000	hyd_con	1	1	3350	4850	1
HK2435	102.00000	hyd_con	1	1	3450	4850	1
HK2436	102.00000	hyd_con	1	1	3550	4850	1
HK2437	102.00000	hyd_con	1	1	3650	4850	1
HK2438	102.00000	hyd_con	1	1	3750	4850	1
HK2439	102.00000	hyd_con	1	1	3850	4850	1
HK2440	102.00000	hyd_con	1	1	3950	4850	1
HK2441	102.00000	hyd_con	1	1	4050	4850	1
HK2442	102.00000	hyd_con	1	1	4150	4850	1
HK2443	102.00000	hyd_con	1	1	4250	4850	1
HK2444	102.00000	hyd_con	1	1	4350	4850	1
HK2445	102.00000	hyd_con	1	1	4450	4850	1
HK2446	102.00000	hyd_con	1	1	4550	4850	1
HK2447	102.00000	hyd_con	1	1	4650	4850	1
HK2448	102.00000	hyd_con	1	1	4750	4850	1
HK2449	102.00000	hyd_con	1	1	4850	4850	1
HK2450	102.00000	hyd_con	1	1	4950	4850	1
HK2451	102.00000	hyd_con	1	1	50	4950	1
HK2452	102.00000	hyd_con	1	1	150	4950	1
HK2453	102.00000	hyd_con	1	1	250	4950	1
HK2454	102.00000	hyd_con	1	1	350	4950	1
HK2455	102.00000	hyd_con	1	1	450	4950	1
HK2456	102.00000	hyd_con	1	1	550	4950	1
HK2457	102.00000	hyd_con	1	1	650	4950	1
HK2458	102.00000	hyd_con	1	1	750	4950	1
HK2459	102.00000	hyd_con	1	1	850	4950	1
HK2460	102.00000	hyd_con	1	1	950	4950	1
HK2461	102.00000	hyd_con	1	1	1050	4950	1
HK2462	102.00000	hyd_con	1	1	1150	4950	1
HK2463	102.00000	hyd_con	1	1	1250	4950	1
HK2464	102.00000	hyd_con	1	1	1350	4950	1
HK2465	102.00000	hyd_con	1	1	1450	4950	1
HK2466	102.00000	hyd_con	1	1	1550	4950	1
HK2467	102.00000	hyd_con	1	1	1650	4950	1
HK2468	102.00000	hyd_con	1	1	1750	4950	1
HK2469	102.00000	hyd_con	1	1	1850	4950	1
HK2470	102.00000	hyd_con	1	1	1950	4950	1
HK2471	102.00000	hyd_con	1	1	2050	4950	1
HK2472	102.00000	hyd_con	1	1	2150	4950	1
HK2473	102.00000	hyd_con	1	1	2250	4950	1
HK2474	102.00000	hyd_con	1	1	2350	4950	1
HK2475	102.00000	hyd_con	1	1	2450	4950	1
HK2476	102.00000	hyd_con	1	1	2550	4950	1
HK2477	102.00000	hyd_con	1	1	2650	4950	1
HK2478	102.00000	hyd_con	1	1	2750	4950	1
HK2479	102.00000	hyd_con	1	1	2850	4950	1
HK2480	102.00000	hyd_con	1	1	2950	4950	1
HK2481	102.00000	hyd_con	1	1	3050	4950	1
HK2482	102.00000	hyd_con	1	1	3150	4950	1
HK2483	102.00000	hyd_con	1	1	3250	4950	1
HK2484	102.00000	hyd_con	1	1	3350	4950	1
HK2485	102.00000	hyd_con	1	1	3450	4950	1
HK2486	102.00000	hyd_con	1	1	3550	4950	1
HK2487	102.00000	hyd_con	1	1	3650	4950	1
HK2488	102.00000	hyd_con	1	1	3750	4950	1
HK2489	102.00000	hyd_con	1	1	3850	4950	1
HK2490	102.00000	hyd_con	1	1	3950	4950	1
HK2491	102.00000	hyd_con	1	1	4050	4950	1
HK2492	102.00000	hyd_con	1	1	4150	4950	1
HK2493	102.00000	hyd_con	1	1	4250	4950	1
HK2494	102.00000	hyd_con	1	1	4350	4950	1
HK2495	102.00000	hyd_con	1	1	4450	4950	1
HK2496	102.00000	hyd_con	1	1	4550	4950	1
HK2497	102.00000	hyd_con	1	1	4650	4950	1
HK2498	102.00000	hyd_con	1	1	4750	4950	1
HK2499	102.00000	hyd_con	1	1	4850	4950	1
HK2500	102.00000	hyd_con	1	1	4950	4950	1
END parameter_data 

